episode,avg_latency,avg_response_time,total_reward,task_reject_rate,task_accept_rate,microservice_reject_rate,microservice_accept_rate
2963,85.01334572850006,188.8905955301757,261436.132,0.3,0.7,0.11974110032362459,0.8802588996763754
2964,85.00391933991294,189.07042226887438,43358.238,0.3,0.7,0.11974110032362459,0.8802588996763754
2965,85.44532127767062,189.57670005752044,102863.664,0.3,0.7,0.12297734627831715,0.8770226537216829
2966,84.8293402189084,188.51609931120166,-84047.99,0.31,0.69,0.12297734627831715,0.8770226537216829
2967,85.05322060991003,189.188446984255,306513.638,0.31,0.69,0.12297734627831715,0.8770226537216829
2968,85.21562015586245,188.67249095511198,301792.277,0.31,0.69,0.13268608414239483,0.8673139158576052
2969,85.11646423151241,189.2434072801685,304608.552,0.3,0.7,0.11974110032362459,0.8802588996763754
2970,85.06215172778582,188.66774354354234,297648.343,0.31,0.69,0.12944983818770225,0.8705501618122977
2971,85.01334572850006,189.0400405388148,307212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
2972,84.70122687798288,188.32750231850127,301378.917,0.32,0.68,0.1262135922330097,0.8737864077669902
2973,84.83526613269035,188.8775200154269,308408.514,0.3,0.7,0.11974110032362459,0.8802588996763754
2974,85.01334572850006,189.0400405388148,307012.789,0.3,0.7,0.11974110032362459,0.8802588996763754
2975,85.01334572850006,189.04056119804608,309384.101,0.3,0.7,0.11974110032362459,0.8802588996763754
2976,84.70935863448992,188.92558940201303,304634.112,0.31,0.69,0.12297734627831715,0.8770226537216829
2977,85.29876264622985,188.92365555232723,308106.951,0.3,0.7,0.12297734627831715,0.8770226537216829
2978,85.01334572850006,189.03915706221784,306812.955,0.3,0.7,0.11974110032362459,0.8802588996763754
2979,85.01334572850006,189.07470822810706,308205.672,0.3,0.7,0.11974110032362459,0.8802588996763754
2980,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
2981,85.03737515624894,188.94755770197634,305847.554,0.31,0.69,0.1262135922330097,0.8737864077669902
2982,84.45157251849635,188.12628192330922,303483.984,0.32,0.68,0.1262135922330097,0.8737864077669902
2983,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
2984,84.76231370924924,188.6321099113258,304720.511,0.3,0.7,0.12297734627831715,0.8770226537216829
2985,84.82905910248896,188.81168739194692,304794.763,0.32,0.68,0.1262135922330097,0.8737864077669902
2986,85.01334572850006,189.16331329391107,304687.756,0.3,0.7,0.11974110032362459,0.8802588996763754
2987,85.01334572850006,189.0904474633945,307004.429,0.3,0.7,0.11974110032362459,0.8802588996763754
2988,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
2989,85.00464455434621,188.62133669835785,298269.284,0.32,0.68,0.13268608414239483,0.8673139158576052
2990,85.06518935498444,188.81653980854375,303444.963,0.31,0.69,0.12944983818770225,0.8705501618122977
2991,85.04149719257165,189.06291441088237,309199.313,0.3,0.7,0.11974110032362459,0.8802588996763754
2992,84.55772406119024,187.78508162638195,304428.425,0.31,0.69,0.12944983818770225,0.8705501618122977
2993,84.83526613269035,188.85926141017296,308411.691,0.3,0.7,0.11974110032362459,0.8802588996763754
2994,85.01334572850006,189.0400405388148,307012.789,0.3,0.7,0.11974110032362459,0.8802588996763754
2995,84.83526613269035,188.99255288175274,307183.355,0.3,0.7,0.11974110032362459,0.8802588996763754
2996,85.34054379067116,189.36714453015617,-209132.102,0.31,0.69,0.1262135922330097,0.8737864077669902
2997,84.85625096529122,189.06396784550864,42410.585,0.3,0.7,0.11974110032362459,0.8802588996763754
2998,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
2999,85.07928674247165,189.53765788183986,153142.291,0.3,0.7,0.12297734627831715,0.8770226537216829
3000,84.96641573302435,188.69323843617377,303945.268,0.31,0.69,0.1262135922330097,0.8737864077669902
3001,84.92661755115846,188.76341081487772,311460.329,0.29,0.71,0.11326860841423948,0.8867313915857605
3002,85.22420068565782,189.08301194930337,307881.535,0.3,0.7,0.11974110032362459,0.8802588996763754
3003,84.71903677436006,188.36943766769113,304516.022,0.31,0.69,0.1262135922330097,0.8737864077669902
3004,84.52286949344995,187.89701678459627,301260.623,0.32,0.68,0.13592233009708737,0.8640776699029126
3005,84.84162469049205,188.99701525850338,299054.852,0.32,0.68,0.13592233009708737,0.8640776699029126
3006,84.77400819306212,188.56617939005008,306268.52,0.3,0.7,0.11974110032362459,0.8802588996763754
3007,85.05827184108888,189.27621803658914,309394.063,0.3,0.7,0.11974110032362459,0.8802588996763754
3008,85.42539264248005,189.44979634090123,247676.16,0.31,0.69,0.13268608414239483,0.8673139158576052
3009,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3010,85.00084210216384,189.45356689799905,307965.799,0.31,0.69,0.12297734627831715,0.8770226537216829
3011,84.99177500850791,188.98844009034468,303895.162,0.31,0.69,0.1262135922330097,0.8737864077669902
3012,84.81389130358913,188.7058027703497,303407.728,0.31,0.69,0.12297734627831715,0.8770226537216829
3013,85.42524230423555,189.634062110382,191103.281,0.32,0.68,0.13915857605177995,0.86084142394822
3014,84.95763839989023,189.09976253728095,306824.61,0.31,0.69,0.1262135922330097,0.8737864077669902
3015,84.79009097193835,188.6081665297211,304982.682,0.31,0.69,0.12297734627831715,0.8770226537216829
3016,85.05322060991003,189.18886601104404,302844.606,0.31,0.69,0.12297734627831715,0.8770226537216829
3017,85.25924213265452,189.27376247482445,306955.182,0.31,0.69,0.12297734627831715,0.8770226537216829
3018,84.60497966204242,188.2243190389915,251758.886,0.32,0.68,0.1262135922330097,0.8737864077669902
3019,84.67774607010114,188.50543012822513,307107.552,0.31,0.69,0.12297734627831715,0.8770226537216829
3020,84.27502524068022,187.5780675331506,208882.276,0.31,0.69,0.13592233009708737,0.8640776699029126
3021,85.01334572850006,189.09172889994966,307002.747,0.3,0.7,0.11974110032362459,0.8802588996763754
3022,85.01334572850006,189.0400405388148,306212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3023,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3024,85.01334572850006,189.04073221214574,306712.641,0.3,0.7,0.11974110032362459,0.8802588996763754
3025,85.08207027102887,189.72631064294853,-138616.207,0.33,0.67,0.12944983818770225,0.8705501618122977
3026,84.84698070460652,188.65012880990045,305999.336,0.31,0.69,0.12297734627831715,0.8770226537216829
3027,84.67494848390746,187.53766176392452,9449.438,0.33,0.67,0.15210355987055016,0.8478964401294499
3028,84.98121234192459,189.00833563991512,308373.191,0.3,0.7,0.11974110032362459,0.8802588996763754
3029,85.05827184108888,189.13676775312533,308337.688,0.3,0.7,0.11974110032362459,0.8802588996763754
3030,84.98236623144213,189.00273600856158,304440.342,0.31,0.69,0.1262135922330097,0.8737864077669902
3031,84.95290289240658,188.54965393560482,305735.034,0.3,0.7,0.1262135922330097,0.8737864077669902
3032,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3033,85.01691788434287,188.85251623402164,299717.911,0.32,0.68,0.1262135922330097,0.8737864077669902
3034,84.93922346334737,188.79913341206313,306086.857,0.31,0.69,0.12297734627831715,0.8770226537216829
3035,84.68522473235011,188.33484629493444,-38760.812,0.32,0.68,0.1262135922330097,0.8737864077669902
3036,84.4855156426605,188.41174944241473,305485.784,0.31,0.69,0.1262135922330097,0.8737864077669902
3037,85.00861546335209,188.80605900460566,-176530.68,0.31,0.69,0.12297734627831715,0.8770226537216829
3038,85.05287862402726,189.81586535331334,304039.232,0.32,0.68,0.1262135922330097,0.8737864077669902
3039,85.01334572850006,189.04026866163335,307212.746,0.3,0.7,0.11974110032362459,0.8802588996763754
3040,84.5299962186469,188.32860106751127,300861.631,0.32,0.68,0.12944983818770225,0.8705501618122977
3041,85.01334572850006,189.04168542389402,307212.436,0.3,0.7,0.11974110032362459,0.8802588996763754
3042,84.91176874811683,188.7440826899099,308285.835,0.3,0.7,0.11974110032362459,0.8802588996763754
3043,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3044,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3045,85.01334572850006,189.16086640512796,307087.013,0.3,0.7,0.11974110032362459,0.8802588996763754
3046,85.2002162807083,189.2264916932519,305612.03,0.3,0.7,0.11974110032362459,0.8802588996763754
3047,85.68929378951725,189.34201014316432,288074.124,0.31,0.69,0.13268608414239483,0.8673139158576052
3048,84.91727470196167,188.9153370881971,306148.362,0.31,0.69,0.12297734627831715,0.8770226537216829
3049,85.00733080069983,188.8110711846276,302486.05,0.31,0.69,0.12944983818770225,0.8705501618122977
3050,84.66824002166544,188.2627618113297,300063.099,0.32,0.68,0.13268608414239483,0.8673139158576052
3051,85.01334572850006,189.0400405388148,306012.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3052,84.6961710056111,188.30197403593675,299538.454,0.32,0.68,0.13268608414239483,0.8673139158576052
3053,84.84043941746988,188.89642654853876,178051.34,0.31,0.69,0.12297734627831715,0.8770226537216829
3054,85.01334572850006,189.0400405388148,307012.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3055,84.6002509788916,188.48486507962807,304264.169,0.31,0.69,0.1262135922330097,0.8737864077669902
3056,84.775791648738,188.5689920793817,309569.016,0.3,0.7,0.11974110032362459,0.8802588996763754
3057,84.92543650697769,188.79717277481288,301586.478,0.32,0.68,0.12944983818770225,0.8705501618122977
3058,84.77400819306212,188.56507445584197,307268.711,0.3,0.7,0.11974110032362459,0.8802588996763754
3059,84.97759103418313,189.01931870603653,304959.357,0.3,0.7,0.1262135922330097,0.8737864077669902
3060,85.27554849628936,189.33299995815815,305477.483,0.31,0.69,0.12297734627831715,0.8770226537216829
3061,84.33008157362168,187.7478148728522,302619.818,0.32,0.68,0.1262135922330097,0.8737864077669902
3062,84.48020846105541,188.15304972286322,305062.116,0.31,0.69,0.12297734627831715,0.8770226537216829
3063,84.57305456014221,188.4747740501525,306908.547,0.32,0.68,0.12944983818770225,0.8705501618122977
3064,84.28665204592518,187.44530951280163,298768.7,0.32,0.68,0.13915857605177995,0.86084142394822
3065,84.92287549148809,189.05383986714355,305122.181,0.3,0.7,0.11974110032362459,0.8802588996763754
3066,84.78252817463091,188.6460942459468,305832.451,0.31,0.69,0.12297734627831715,0.8770226537216829
3067,85.01334572850006,189.15962839200873,298571.926,0.3,0.7,0.11974110032362459,0.8802588996763754
3068,85.21267904182683,189.24001640218745,305961.395,0.3,0.7,0.11974110032362459,0.8802588996763754
3069,84.31774669541998,187.3117995600766,292195.798,0.32,0.68,0.13592233009708737,0.8640776699029126
3070,85.14455905458225,188.7558684849696,301075.16,0.31,0.69,0.12944983818770225,0.8705501618122977
3071,84.93300266167947,188.35363476094258,-516314.997,0.31,0.69,0.13915857605177995,0.86084142394822
3072,85.00879946928418,189.09162122813675,256018.478,0.3,0.7,0.12297734627831715,0.8770226537216829
3073,85.00116516910595,189.13649612278175,307044.891,0.3,0.7,0.11974110032362459,0.8802588996763754
3074,85.01334572850006,189.03900915199608,308213.009,0.3,0.7,0.11974110032362459,0.8802588996763754
3075,85.01334572850006,189.03896316585113,308213.22,0.3,0.7,0.11974110032362459,0.8802588996763754
3076,84.7667384419441,188.36043335926647,259066.546,0.31,0.69,0.12297734627831715,0.8770226537216829
3077,84.89627832141231,188.77312424247356,304792.034,0.31,0.69,0.12297734627831715,0.8770226537216829
3078,84.92198865441799,188.95315142849745,308391.649,0.3,0.7,0.11974110032362459,0.8802588996763754
3079,85.32790104086536,188.98643783693666,-259158.802,0.3,0.7,0.11974110032362459,0.8802588996763754
3080,84.89774355818811,188.873333189763,305771.894,0.31,0.69,0.12297734627831715,0.8770226537216829
3081,84.54726278493773,187.5770433630724,295978.212,0.33,0.67,0.1423948220064725,0.8576051779935275
3082,85.16115070815097,189.34019798084228,303834.107,0.31,0.69,0.1262135922330097,0.8737864077669902
3083,85.10090519775031,189.28061498916617,170371.342,0.31,0.69,0.12297734627831715,0.8770226537216829
3084,85.05006128064977,189.16865166307727,306981.821,0.3,0.7,0.11974110032362459,0.8802588996763754
3085,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3086,85.01334572850006,188.8795856499816,308237.728,0.3,0.7,0.11974110032362459,0.8802588996763754
3087,84.85164685845103,188.4818161506756,305767.034,0.3,0.7,0.1262135922330097,0.8737864077669902
3088,85.11151209698872,189.28876812627792,301090.138,0.32,0.68,0.13268608414239483,0.8673139158576052
3089,84.52476135708037,187.9045008570353,305693.184,0.31,0.69,0.13268608414239483,0.8673139158576052
3090,84.71153007147308,188.21766898051703,168947.495,0.31,0.69,0.12944983818770225,0.8705501618122977
3091,84.91176874811683,188.7440826899099,308285.835,0.3,0.7,0.11974110032362459,0.8802588996763754
3092,84.83587280835447,188.86930929661114,264762.976,0.31,0.69,0.11974110032362459,0.8802588996763754
3093,84.98236623144213,189.00273600856158,303440.342,0.31,0.69,0.1262135922330097,0.8737864077669902
3094,84.87485968854796,188.77990266285715,162993.25,0.31,0.69,0.12297734627831715,0.8770226537216829
3095,85.00006959734708,189.09577208571747,308352.401,0.3,0.7,0.11974110032362459,0.8802588996763754
3096,84.60290906112938,187.78277557007075,284343.652,0.31,0.69,0.13915857605177995,0.86084142394822
3097,84.88617790329418,188.91104014259275,307255.102,0.3,0.7,0.11974110032362459,0.8802588996763754
3098,85.01192515682456,189.03246186007175,304522.605,0.31,0.69,0.12297734627831715,0.8770226537216829
3099,85.01334572850006,189.03846346809308,308213.113,0.3,0.7,0.11974110032362459,0.8802588996763754
3100,85.26749457600596,189.59614835043118,308216.737,0.3,0.7,0.12297734627831715,0.8770226537216829
3101,85.01334572850006,189.0400405388148,305812.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3102,84.8588378437633,188.578125989454,306252.608,0.3,0.7,0.11974110032362459,0.8802588996763754
3103,84.7617312551794,188.63982890722679,307078.303,0.31,0.69,0.12297734627831715,0.8770226537216829
3104,85.24083050589842,189.26316936040826,307947.887,0.3,0.7,0.11974110032362459,0.8802588996763754
3105,84.8731062468467,188.82554090817413,304970.842,0.31,0.69,0.12297734627831715,0.8770226537216829
3106,84.8126538864474,188.84529993005384,308569.843,0.3,0.7,0.11974110032362459,0.8802588996763754
3107,85.01978296671147,189.3581264226828,150451.005,0.32,0.68,0.1262135922330097,0.8737864077669902
3108,85.01334572850006,189.0400405388148,307012.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3109,85.01334572850006,189.0400405388148,307212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3110,84.9442403418311,188.83983450186736,302330.548,0.32,0.68,0.13268608414239483,0.8673139158576052
3111,84.83854478429024,188.80781571963,305796.829,0.31,0.69,0.12297734627831715,0.8770226537216829
3112,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3113,85.01334572850006,189.16688265469458,307170.02,0.3,0.7,0.11974110032362459,0.8802588996763754
3114,85.01334572850006,188.90661340777697,307238.109,0.3,0.7,0.11974110032362459,0.8802588996763754
3115,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3116,84.71903677436006,188.36886928573404,305716.138,0.31,0.69,0.1262135922330097,0.8737864077669902
3117,85.22029804548256,189.2475217943077,211825.527,0.31,0.69,0.12297734627831715,0.8770226537216829
3118,84.414457707813,187.8297250139302,302643.561,0.31,0.69,0.12944983818770225,0.8705501618122977
3119,85.03514168558057,188.70915897025566,300385.707,0.32,0.68,0.13268608414239483,0.8673139158576052
3120,84.8971171244659,188.87562052934075,308103.495,0.31,0.69,0.12297734627831715,0.8770226537216829
3121,85.01334572850006,188.99163954442886,308309.482,0.3,0.7,0.11974110032362459,0.8802588996763754
3122,85.01334572850006,189.0018154243536,307020.084,0.3,0.7,0.11974110032362459,0.8802588996763754
3123,85.01334572850006,189.0400405388148,306012.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3124,84.55772406119024,187.7909186368901,304427.233,0.31,0.69,0.12944983818770225,0.8705501618122977
3125,85.01334572850006,189.03909904787022,307212.986,0.3,0.7,0.11974110032362459,0.8802588996763754
3126,85.33205138173999,189.65117206383056,306364.043,0.31,0.69,0.12297734627831715,0.8770226537216829
3127,85.01334572850006,189.0400405388148,307012.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3128,84.97244595047889,188.9038024827644,304649.238,0.31,0.69,0.12297734627831715,0.8770226537216829
3129,85.01334572850006,189.0400405388148,307012.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3130,85.29238900307637,189.4722423136364,306759.61,0.3,0.7,0.12297734627831715,0.8770226537216829
3131,85.04263102136036,189.0427242151761,307024.136,0.31,0.69,0.12297734627831715,0.8770226537216829
3132,85.00252514106215,188.86860065471345,300987.745,0.32,0.68,0.13268608414239483,0.8673139158576052
3133,85.13229697887624,189.4470503697943,266964.129,0.3,0.7,0.11974110032362459,0.8802588996763754
3134,84.66177548116273,187.6688322422304,305504.564,0.31,0.69,0.12944983818770225,0.8705501618122977
3135,85.18437622573917,189.21279671096298,306816.007,0.3,0.7,0.11974110032362459,0.8802588996763754
3136,85.01334572850006,189.04099360852342,307012.615,0.3,0.7,0.11974110032362459,0.8802588996763754
3137,85.01334572850006,188.98167444474026,-39776.005,0.3,0.7,0.11974110032362459,0.8802588996763754
3138,85.33554855146872,189.5278477360209,307204.198,0.31,0.69,0.1262135922330097,0.8737864077669902
3139,84.97284210558097,189.08920921402697,305865.149,0.31,0.69,0.12297734627831715,0.8770226537216829
3140,84.8588378437633,188.5793470658626,308452.382,0.3,0.7,0.11974110032362459,0.8802588996763754
3141,85.01334572850006,189.04202940575001,309265.626,0.3,0.7,0.11974110032362459,0.8802588996763754
3142,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3143,85.01334572850006,189.0409033494806,307012.612,0.3,0.7,0.11974110032362459,0.8802588996763754
3144,85.01334572850006,189.0387580819695,308213.052,0.3,0.7,0.11974110032362459,0.8802588996763754
3145,85.44532127767062,189.57677734377648,302263.649,0.3,0.7,0.12297734627831715,0.8770226537216829
3146,84.83327452348125,188.59164596118495,306196.161,0.31,0.69,0.1262135922330097,0.8737864077669902
3147,84.655680109184,188.30682074470587,310953.19,0.31,0.69,0.11650485436893204,0.883495145631068
3148,84.90762625996035,188.90329309643835,308396.955,0.3,0.7,0.11974110032362459,0.8802588996763754
3149,85.56797633747763,189.7199038421441,289783.169,0.32,0.68,0.12944983818770225,0.8705501618122977
3150,84.89233622088331,188.69245912289256,305691.587,0.31,0.69,0.12297734627831715,0.8770226537216829
3151,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3152,84.64718286394769,187.96847615815048,305036.781,0.31,0.69,0.12297734627831715,0.8770226537216829
3153,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3154,85.01788348456621,188.6119930584141,299162.052,0.32,0.68,0.13268608414239483,0.8673139158576052
3155,84.7754536948445,188.44113435109705,304885.944,0.31,0.69,0.1262135922330097,0.8737864077669902
3156,85.02566332166644,188.9209157030963,-303430.367,0.3,0.7,0.11650485436893204,0.883495145631068
3157,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3158,85.01334572850006,189.0400405388148,307012.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3159,85.04263102136036,189.05585524778886,149125.146,0.31,0.69,0.12297734627831715,0.8770226537216829
3160,84.87862232534225,188.78918085361158,15137.288,0.31,0.69,0.1262135922330097,0.8737864077669902
3161,84.81272045073042,188.68346914592215,297954.336,0.34,0.66,0.1423948220064725,0.8576051779935275
3162,84.5616497577391,188.27331047131761,302459.614,0.31,0.69,0.12297734627831715,0.8770226537216829
3163,85.01334572850006,188.8903674073571,308243.514,0.3,0.7,0.11974110032362459,0.8802588996763754
3164,85.01334572850006,189.0400405388148,307012.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3165,84.83195182351035,188.86192590734714,308411.581,0.3,0.7,0.11974110032362459,0.8802588996763754
3166,85.01334572850006,189.0604245758543,200600.914,0.3,0.7,0.11974110032362459,0.8802588996763754
3167,84.80216219683024,188.43155333629335,308366.479,0.3,0.7,0.11974110032362459,0.8802588996763754
3168,85.01334572850006,189.04031190386254,273405.118,0.3,0.7,0.11974110032362459,0.8802588996763754
3169,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3170,84.98314855158598,189.18978897148062,261595.349,0.3,0.7,0.11650485436893204,0.883495145631068
3171,84.96938744369511,189.0470983704881,305716.418,0.31,0.69,0.12297734627831715,0.8770226537216829
3172,85.01334572850006,189.0400405388148,307012.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3173,85.00391933991294,189.0728467975107,298757.63,0.3,0.7,0.11974110032362459,0.8802588996763754
3174,84.80747870380823,188.45596664789988,302805.937,0.31,0.69,0.12944983818770225,0.8705501618122977
3175,85.01334572850006,189.0400405388148,307212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3176,84.8733958601257,188.8585376450005,307190.468,0.3,0.7,0.11974110032362459,0.8802588996763754
3177,84.6146969532516,187.66818758241521,296777.992,0.32,0.68,0.13592233009708737,0.8640776699029126
3178,84.84351394572248,188.74982745247294,306874.853,0.32,0.68,0.12297734627831715,0.8770226537216829
3179,84.88992025597096,188.7905498530893,306309.817,0.31,0.69,0.12297734627831715,0.8770226537216829
3180,85.17807619059808,189.22177602285407,306171.527,0.31,0.69,0.1262135922330097,0.8737864077669902
3181,85.01334572850006,189.0400405388148,307212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3182,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3183,85.21267904182683,189.240649946776,306961.274,0.3,0.7,0.11974110032362459,0.8802588996763754
3184,84.78764612883917,188.81713265451612,307235.881,0.3,0.7,0.11974110032362459,0.8802588996763754
3185,84.83308642306389,188.85737729179868,308421.998,0.3,0.7,0.11974110032362459,0.8802588996763754
3186,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3187,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3188,84.83538268943445,188.76128854565394,304799.856,0.31,0.69,0.12297734627831715,0.8770226537216829
3189,84.71623386759975,188.53850517360993,306294.884,0.3,0.7,0.11974110032362459,0.8802588996763754
3190,84.98457983140197,189.19075916551384,106392.129,0.31,0.69,0.11974110032362459,0.8802588996763754
3191,84.8971171244659,188.77835387782667,305731.287,0.31,0.69,0.12297734627831715,0.8770226537216829
3192,84.8588378437633,188.69274482614875,308433.593,0.3,0.7,0.11974110032362459,0.8802588996763754
3193,85.2065132751605,189.2990528553298,302368.834,0.31,0.69,0.12944983818770225,0.8705501618122977
3194,85.28581211574036,189.0769410868905,307864.167,0.3,0.7,0.11974110032362459,0.8802588996763754
3195,84.97953963583329,189.02578319338969,291211.977,0.3,0.7,0.11974110032362459,0.8802588996763754
3196,84.76848538925013,188.60631795871777,305142.243,0.31,0.69,0.1262135922330097,0.8737864077669902
3197,84.94787322821969,189.07167666330588,122274.428,0.31,0.69,0.12297734627831715,0.8770226537216829
3198,84.80077167189161,188.83040075593303,303504.669,0.31,0.69,0.1262135922330097,0.8737864077669902
3199,83.76169889006157,186.84244324625,125061.363,0.32,0.68,0.14563106796116504,0.8543689320388349
3200,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3201,85.12290471112418,189.50676110191654,306972.142,0.3,0.7,0.11974110032362459,0.8802588996763754
3202,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3203,85.01334572850006,189.0400405388148,305712.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3204,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3205,84.7596593072075,188.2782027048241,302281.011,0.32,0.68,0.12944983818770225,0.8705501618122977
3206,85.01334572850006,188.94216362916302,-135569.241,0.3,0.7,0.11974110032362459,0.8802588996763754
3207,84.21915864239364,187.70936436971627,190478.875,0.32,0.68,0.12944983818770225,0.8705501618122977
3208,84.51299797692417,187.91855370472152,268981.124,0.31,0.69,0.12297734627831715,0.8770226537216829
3209,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3210,85.23666573111153,189.4829745128251,308973.866,0.3,0.7,0.11974110032362459,0.8802588996763754
3211,85.10104722509635,188.84462227786247,305353.996,0.31,0.69,0.1262135922330097,0.8737864077669902
3212,85.06640049103856,188.61742790897515,303223.197,0.31,0.69,0.12944983818770225,0.8705501618122977
3213,85.01334572850006,189.0400405388148,307012.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3214,84.96815696044487,188.95032387149405,308400.973,0.3,0.7,0.11974110032362459,0.8802588996763754
3215,84.8745819434999,188.6904188273168,205615.042,0.31,0.69,0.1262135922330097,0.8737864077669902
3216,85.01334572850006,189.04128274559542,308212.522,0.3,0.7,0.11974110032362459,0.8802588996763754
3217,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3218,84.8247004312774,188.7591021085764,306337.16,0.31,0.69,0.12297734627831715,0.8770226537216829
3219,84.33310641422999,187.72630528789838,304282.554,0.3,0.7,0.1262135922330097,0.8737864077669902
3220,85.57517810672525,189.54564806850462,280144.114,0.3,0.7,0.11974110032362459,0.8802588996763754
3221,84.55030151736582,187.58540137431447,273196.245,0.32,0.68,0.14563106796116504,0.8543689320388349
3222,84.87030893104779,188.5994725194629,302226.678,0.3,0.7,0.12944983818770225,0.8705501618122977
3223,85.01334572850006,189.0400405388148,307212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3224,85.01334572850006,189.04209468874708,27612.392,0.3,0.7,0.11974110032362459,0.8802588996763754
3225,84.82673116213438,188.6838733406478,294388.311,0.31,0.69,0.12297734627831715,0.8770226537216829
3226,84.57854748024185,188.1596093901738,72272.25,0.32,0.68,0.13268608414239483,0.8673139158576052
3227,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3228,85.01334572850006,189.1287430275718,305995.963,0.3,0.7,0.11974110032362459,0.8802588996763754
3229,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3230,84.94852818207507,189.0181214596242,308375.757,0.3,0.7,0.11974110032362459,0.8802588996763754
3231,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3232,84.63363238915737,188.17221626791715,302344.976,0.31,0.69,0.13268608414239483,0.8673139158576052
3233,85.4773908428287,189.48929304528625,41530.093,0.31,0.69,0.12297734627831715,0.8770226537216829
3234,85.01334572850006,189.0400405388148,308212.789,0.3,0.7,0.11974110032362459,0.8802588996763754
3235,84.28968290162582,187.27929290397756,302176.78,0.32,0.68,0.13592233009708737,0.8640776699029126
3236,85.01334572850006,189.00253700342765,308219.923,0.3,0.7,0.11974110032362459,0.8802588996763754
3237,85.22587774123359,189.24734615902634,307994.491,0.3,0.7,0.11974110032362459,0.8802588996763754
3238,85.01334572850006,189.03932200562775,308212.901,0.3,0.7,0.11974110032362459,0.8802588996763754
3239,84.88617790329418,188.51759548779327,304932.643,0.3,0.7,0.11974110032362459,0.8802588996763754
3240,84.60233541482658,188.26630115945102,311534.876,0.3,0.7,0.11650485436893204,0.883495145631068
3241,85.00162164860328,189.0684286412347,305534.482,0.31,0.69,0.12297734627831715,0.8770226537216829
